device_type,age,usage_hours,repairs,battery_health,performance_score,environment,manufacturer,price,last_update
refrigerator,3.6214091847830447,10.701269426628855,0.0,30.276384571301822,4.46750856993635,moderate,LG,429.97678960030447,38
laptop,8.29031454416843,2.185423453898185,1.285843869605186,61.87913775513143,3.10982905941541,moderate,Sony,524.4915018684985,38
tablet,9.522564495177964,5.7572363003802565,0.9575576542654407,48.15188879474339,4.186562123465472,moderate,Dell,463.83706445776573,50
refrigerator,7.435590942449711,6.287635528611376,0.0,40.70767101580245,5.881615622341433,harsh,Samsung,721.9206199259643,10
smartphone,1.6653080311072213,2.971638507876396,0.0,27.01645667847749,8.755313026502735,moderate,Samsung,650.3725151738836,53
refrigerator,4.188042422352371,1.5459905980331423,0.0,43.590559451645795,5.8024504278620395,moderate,Apple,392.08015355744504,54
laptop,12.0,4.010966891337605,1.0319889755852103,68.92622995202196,2.129490542890422,optimal,Dell,416.3308759448992,2
laptop,4.52842904240528,5.396930150429572,1.128120312507141,16.329929481574297,10.0,moderate,Sony,362.1824809448383,56
tablet,12.0,5.2352487188317784,0.0,62.04121809159987,7.476047693654595,moderate,Samsung,299.8280687099179,4
refrigerator,11.12689215608968,12.862593313023792,0.0,65.68046152037378,8.547528498196899,harsh,Apple,581.4219098789159,37
smartphone,7.557208618116662,3.8664992111649177,0.0,56.48073460901064,4.827096170884929,optimal,Dell,303.2451325399391,1
smartphone,6.891702817492549,15.223658928682731,0.9775199905747515,47.53622479779247,1.8354610496702766,moderate,LG,522.4014401637207,10
TV,4.605529934618696,0.6104655175544218,0.0,40.34164447526945,9.777542966406582,harsh,Dell,366.4272949878945,14
smartphone,5.733262227289614,14.967291302640602,0.021869631430329602,76.28631327407393,9.935742808522877,optimal,Apple,195.34800257937664,13
tablet,3.93382753042718,13.12521349636397,0.12876556079372747,73.62977446591196,4.397707371607511,moderate,Samsung,430.5760212902282,34
tablet,5.8091207885411915,0.41847880878739585,1.7839704645245769,29.350210058822608,10.0,optimal,LG,390.2647215335755,45
smartphone,1.913415325852041,10.354635582863912,1.9423876815531211,70.13556336120374,5.193484172558687,optimal,Samsung,276.33871022933863,2
smartphone,1.7526869608325288,7.91093317640724,0.1534528386798003,16.235878517840494,5.729930797373761,moderate,Sony,350.7446438441118,2
TV,9.903046987964128,3.7905232098617647,0.0018145241588979912,58.93703620838111,8.40771846847284,harsh,Apple,269.27109795404704,45
smartphone,1.1630707920617507,19.831685139723724,0.0,56.95967292490052,4.544200550110488,optimal,Dell,293.7278489823147,51
TV,8.658414460482394,4.608572791825286,0.301197016078419,40.8803912117383,1.9563841960638708,optimal,Sony,196.15037768111492,47
TV,0.3168534122222759,11.478939941857114,0.0,10.97981771682161,1.6097751191076068,moderate,Sony,283.99003716118153,16
smartphone,7.888912809076769,5.747912418472359,0.02321107787120662,35.003572100730246,4.344907481464998,harsh,LG,529.4878219743929,44
laptop,5.3772469645708805,12.90105149608697,1.0120455878386565,61.35429036327831,9.99228562172885,optimal,LG,461.3409931611103,21
laptop,9.963948608410213,4.945387864157426,1.9841259835347553,14.896132458262375,7.31347626781002,moderate,Sony,746.5980990754757,33
TV,5.004016623359772,4.7796324408726525,0.0,23.553981324209328,5.8781454456809605,moderate,Samsung,559.3427760519963,43
smartphone,0.0,10.352050249241163,0.0400693638822038,42.204321887319544,7.472282336346472,moderate,Apple,341.92999495105346,29
laptop,5.435891142339996,5.1294579142449805,0.0655800306101739,39.39464082485666,10.0,optimal,Sony,469.8097519521449,52
smartphone,6.478981696643775,4.9512784888547685,2.340919855855716,44.817745468318726,5.855072484081145,moderate,Dell,505.6426788525263,53
smartphone,5.604067073904632,7.115595617296581,0.007561123069021175,38.27722627491609,9.476119062099226,moderate,Apple,1163.365696564237,13
smartphone,7.725323462969312,8.297993475815925,0.8983730301042586,79.62840680170326,9.012920979361105,harsh,Apple,473.22327495781184,3
refrigerator,4.30683570388283,8.411584680180404,1.2833303712087902,40.482789936150645,4.219571003224971,harsh,Dell,659.37422601711,27
smartphone,2.209790512363181,11.193761165898602,0.0,48.51899895336312,8.901765510540821,harsh,LG,619.1796988983838,36
refrigerator,3.0010533470573284,8.612504558158093,1.119205205325423,28.43198630883261,9.915860240191314,optimal,Dell,1021.9583745679442,35
TV,4.452697966411388,8.25540639239727,0.9785237280328545,51.81454779536486,5.77089931395442,optimal,LG,501.3540709709433,34
laptop,4.426954151254939,1.9084560346496764,1.1577568735404336,63.5373771442153,5.783817466847572,optimal,LG,174.58981747650418,37
laptop,12.0,13.58413186655464,0.0,61.636257951292215,7.422343258042422,moderate,Apple,408.77205944961486,4
laptop,9.765316249749251,6.231698396293743,0.09027321309522002,28.762929515521428,1.8220584069499395,moderate,LG,423.3191334689,43
laptop,8.060127613045697,1.5329479736194538,0.8864952910770368,33.789791197468,1.7102442613419684,moderate,Apple,413.4266145723702,60
laptop,7.338037532185613,14.181185788916853,0.0,67.4554807102754,8.860921942697845,moderate,Samsung,705.8193535602575,47
laptop,6.89931670680641,4.342314735929981,1.017332851386037,76.75151308905056,3.140907455613288,harsh,Dell,174.21282397511044,57
laptop,6.915001635629186,2.6059070604882595,1.9118694839234982,41.72645937542495,5.651177169027022,moderate,Dell,310.7769644858364,54
TV,6.489858159240397,10.694684403208589,0.8439175291002428,41.22283581071722,9.016237018605901,moderate,LG,1232.3981881706934,47
smartphone,6.120357247309736,6.450354065862372,0.9353776535786602,33.70805393659224,1.9208986988310264,moderate,LG,353.55414570331527,46
tablet,0.0,9.729714068400362,0.17259346855237256,93.16946442804196,5.232902287906891,moderate,Samsung,635.7662782897147,54
refrigerator,4.892618180782519,4.800784171805279,2.029322836214586,19.631478901112636,5.600572050975152,moderate,Samsung,184.63489442032989,11
tablet,5.279097584555256,1.3909407106925673,0.20530461391072072,17.73162963645876,10.0,moderate,Apple,292.4194432959031,14
tablet,3.753080708189864,3.814085219263923,0.0,95.34953106665183,6.58220429246836,harsh,Sony,864.1098412132034,1
smartphone,4.3317091913135926,15.732723140083728,1.0750777397272504,18.12677699431083,8.65889137262705,moderate,Samsung,531.725173330227,48
smartphone,6.902247051542386,2.2645113139571285,0.0,43.725327035828364,6.875590401683278,moderate,Samsung,504.6888809371243,32
smartphone,8.302770230849879,13.428240849868942,1.7000235492616587,73.15177763909347,9.274436431573616,moderate,Dell,419.27211166996364,14
laptop,6.897709385755323,9.63345237284819,0.62417680637176,36.945190377205606,3.7252418437160197,harsh,Dell,398.1085447038924,47
TV,8.227332715940868,7.7109874030462,0.089928161517477,51.242888400862135,10.0,moderate,Samsung,575.8045241423154,50
laptop,8.280324092444072,10.719840954419594,1.1024909749194085,53.36416830530389,5.478243579239659,harsh,Samsung,187.01539703605306,50
TV,5.100883219416439,15.219125442461955,0.0,63.51913779642096,9.594836120079302,moderate,Dell,541.8931430138474,36
TV,7.575922387506452,14.98214035986979,0.0,44.558712339361094,8.565986395806036,moderate,Samsung,238.06816334274964,21
tablet,0.7608825611289607,5.361773034757377,1.1272113817448328,34.119287668303315,7.827899231455085,optimal,Samsung,429.2845405579672,18
tablet,4.847024319423683,4.88724949003127,0.031026501284838717,67.49566777465931,4.371332928049971,moderate,Sony,326.48916585755563,43
TV,4.494445231601101,11.297243252307224,0.08071096786017673,36.52491841665977,9.608912960235353,optimal,Samsung,383.19038559779153,25
TV,10.593980406942697,4.173099846936663,0.11220095413536704,20.46944819295262,8.758949762749113,optimal,LG,475.8763527666156,43
laptop,7.011261878201043,2.290973833482426,0.06404192915203308,36.32916695988041,3.836839727245681,moderate,LG,302.8559685555215,3
laptop,1.9966377565412516,3.745851452335841,0.18728767907340374,53.45105794121169,10.0,moderate,Sony,553.5604093112913,52
tablet,7.783751414326672,1.501335162615731,0.057580489330166136,64.64304846316539,1.9977801048644845,optimal,Samsung,220.16670272259253,50
smartphone,8.729350035303488,5.2605501732993005,0.172777199736477,29.8842500527335,1.5713356428054333,moderate,Sony,472.37911385360496,53
TV,5.731008235381098,10.919877238607405,0.0,37.2051210418594,2.775089894949753,harsh,Samsung,569.7443320901979,51
laptop,8.07076778736841,6.69366630679222,1.0540478057382274,74.50782084643396,4.173302377898641,moderate,Samsung,617.3694095063091,31
tablet,0.0,4.055529570315096,0.15679702958374706,47.72877097233449,9.189770146796999,optimal,Samsung,394.3544673988066,20
laptop,0.0,5.437097487505831,2.0107490305515507,83.09577286845077,7.1472092645343706,optimal,LG,671.2029665739929,43
TV,2.4639922911074343,8.893645131383929,0.2340177072355663,61.84836303268747,7.916517786004662,harsh,LG,402.7139601211211,39
TV,6.447119101874993,7.049107862175079,0.0710813112496384,20.660653821254474,6.5057222118722,moderate,Apple,624.9842653033937,8
refrigerator,10.596491308825641,4.084695587285139,1.0232675392489952,39.39006009193443,1.9760144607823982,harsh,Sony,242.9219684024358,44
smartphone,2.6207169333517326,11.848873418684008,0.916255992761059,59.102226820782725,6.250424148569881,moderate,Dell,378.6549697477169,32
refrigerator,3.438967775136189,7.984242261422933,1.1663645634393065,64.78481827247344,7.514072885554228,moderate,Sony,354.46812159004054,20
tablet,6.265819172174246,6.740053551407126,0.013398904686697749,35.55495260351823,8.113951545566273,moderate,Sony,344.13114104649327,53
laptop,4.523043615062894,20.354870418272796,1.096787286859684,73.09811059577464,5.900585850508604,moderate,LG,234.0386293384342,31
tablet,4.352427692109529,7.72423022225555,0.0,54.55416895197745,8.457212612668293,moderate,Samsung,296.72839030909233,10
TV,4.7355754877061225,2.6179059708915506,0.0,52.14179115420006,5.57054291714199,harsh,Sony,217.83996378423342,5
refrigerator,9.944365474557053,0.7824651481053099,0.0,27.011020160433553,1.7297070036069169,optimal,Sony,437.1687672656625,9
refrigerator,9.348402866214364,0.6672986794528178,0.0,36.4872005006177,5.481153979599724,moderate,Sony,1547.0767224578005,49
refrigerator,6.0704079668778474,7.438335158019624,1.1484506198915734,21.160774287300224,1.5842846065979586,moderate,Apple,221.54701789088716,1
tablet,10.963440821758931,9.169262205471801,0.8701691052087412,67.93115489488387,4.5875896603718225,optimal,LG,626.4994590405707,43
TV,7.527085062203926,17.39386380161736,0.0,19.161733368594987,7.764147590831378,optimal,LG,236.83556125466828,39
laptop,9.461682403615473,16.143331022753653,1.9927841961917743,60.95186008135744,6.640018271058382,moderate,Apple,582.3420549721238,56
laptop,3.4183602823541137,6.294698019029829,0.05396020912606249,74.95149504923914,3.1116264054774905,optimal,Apple,445.3381138355402,33
tablet,4.038968838755826,5.634616762513391,1.1872254675709781,52.010185463930306,3.7506812935607012,moderate,Apple,401.609620152901,38
refrigerator,4.006853125512094,4.2993540090336175,0.0,26.59170368011184,1.9629561933341408,optimal,Apple,306.85723550600017,7
smartphone,5.7398332525755,13.810853419805971,1.2461841487265222,77.27711551601044,6.806733442591931,moderate,LG,785.5433135396415,54
tablet,6.179739711273784,6.524943917873209,0.0,37.48664808495407,10.0,moderate,Apple,1010.049927864178,57
tablet,6.972531925790987,3.691754504755019,1.0716377755729938,20.592128349913875,9.917283045827006,harsh,LG,436.2649937012284,41
TV,11.919314604245715,6.537312809534021,1.0208800983199249,76.73391731501883,6.586193919923497,moderate,Samsung,782.3266013011381,25
laptop,8.163834387747144,5.963299076334854,0.016687528319384803,18.629711558058972,3.7864460153173902,moderate,Sony,433.18008789732363,37
tablet,4.45562490150103,5.337709887508029,0.06606022500061888,43.528771937083675,1.6728533321150876,harsh,Dell,507.06407716683555,30
tablet,5.990176862832529,4.131095136556019,1.1119745504251421,29.275653453602246,2.921446664382101,optimal,LG,211.6151709902416,40
refrigerator,10.514826567345615,15.387157420064996,0.0,33.296345099511115,1.899767871316137,moderate,LG,317.7817953162834,56
refrigerator,8.345639527812367,6.04753763953237,0.0,84.706439428555,3.8322284686802077,optimal,Dell,545.7004367580339,29
smartphone,10.47534649027218,4.396624211130683,0.07176180353292488,8.208856854616831,3.917469328387081,moderate,Samsung,1008.3085627067571,42
TV,4.551950209057951,3.4710319951960877,0.8574805425481211,75.45616613085541,2.2679045889164042,moderate,Samsung,342.5049002217986,59
smartphone,3.8650153842710826,9.495971051054296,1.1483037415696549,81.68636658687585,8.5913204400301,moderate,Sony,664.2047560081442,60
refrigerator,3.908865895921733,11.483108820516483,0.1519591369912982,19.98922511886831,8.101370534848153,optimal,Apple,377.57731907110576,18
laptop,4.794040526591594,5.160698049828384,1.7523331238532214,42.7302027447964,6.717056773992133,harsh,Sony,375.75055928874013,49
refrigerator,2.8101509706885195,4.401553958664545,1.2718022199254295,26.19820187386939,7.779017627198508,harsh,Dell,220.76455769006446,15
TV,6.88557918512526,14.153819018491774,0.1071951690808693,63.908378401424564,2.8254864032967824,moderate,Apple,1052.4022862271424,1
refrigerator,6.937161730234934,3.100584730613513,0.0,78.57360365380082,8.373708663389264,harsh,Apple,732.8313200123333,32
TV,10.016333911263187,5.830491283732665,1.0815713531521414,46.001178090992376,7.725564588577513,optimal,Dell,329.1326070423109,20
TV,0.7192124982599726,6.943123449383066,0.0,12.061401375324262,1.5577925123891376,moderate,LG,499.97098038656026,45
TV,3.167617330612739,8.652370068447388,1.0858409563425317,33.953385384842505,8.879125870816058,harsh,Sony,316.95205830238035,32
TV,8.41674142359218,6.668364332472647,0.026645994862716262,81.2914740535686,7.144637369221245,moderate,Dell,511.987506859781,27
TV,6.550419356134702,0.11723539132249483,0.0,48.548174420224605,10.0,moderate,Dell,440.06149268130787,48
laptop,6.134407369163819,9.730477996977054,1.9445284185760916,91.21239100775374,9.905083255807659,moderate,Sony,192.26871807232533,11
smartphone,9.791561519730362,0.1224304260377374,0.10455317020279437,84.94533293053696,3.0652269658462807,optimal,Dell,721.3926176809332,18
tablet,2.9701373919715204,4.112075088435785,0.038700590641653515,35.864442399106885,3.8424976049867086,optimal,LG,393.9671358659976,3
smartphone,3.8138118220379322,15.384202348019652,0.18307770033224047,57.70858719829626,6.515323888333561,moderate,Sony,606.6816077264822,12
TV,3.4604644666691673,3.3580649705316086,0.07941451512285956,19.01518432152175,6.919890019149262,moderate,Dell,363.96594807521456,21
laptop,0.0,3.9396116580871876,0.0,16.50397333514667,4.978991972634325,harsh,Apple,335.8692969409492,22
refrigerator,6.398452600248795,9.033050785865012,0.6686640399317871,39.080039570029925,8.371231198213394,harsh,Sony,240.40754335846697,49
laptop,4.431442238891139,9.7293020898521,0.9090429336830326,25.60651351850166,9.585307432391764,harsh,Dell,692.1018497614303,32
TV,3.801297574524667,1.3634441076305666,0.0,32.676520885694984,3.27928185907364,optimal,LG,544.3692229409122,7
laptop,3.259724621048092,10.874238586906873,0.0,61.55543263824401,3.8039330447037107,moderate,Apple,287.0811866264062,18
laptop,5.946759922744819,9.041954836367779,1.1427116893755485,41.606481728729605,7.661369153812625,moderate,LG,466.8121733656618,13
TV,3.6043814563237166,3.0718043357309854,0.15378322220856439,15.472758288207817,4.383799105333616,optimal,Dell,457.4963659826423,21
laptop,6.664702582824717,8.726342271231063,0.17263221652439162,49.97879303603712,8.588972616566526,harsh,Apple,530.477851773479,39
tablet,7.3775405020045906,4.552694252995165,1.7313383259770547,33.499330955936294,9.979774972007847,moderate,Sony,762.3430308887587,16
tablet,5.116267078500013,11.524351871651461,0.06846808925659749,29.99962275497295,9.622885702336976,optimal,Apple,274.94467846784835,34
laptop,4.912597080721724,15.014635122460394,0.9100329258116384,53.140040000916095,6.967347554569257,optimal,LG,602.8687379374024,45
refrigerator,6.556473000955471,11.849845262138194,0.15674758766458388,36.73778087212923,6.705950837692443,moderate,Samsung,610.3948563434654,17
TV,5.913450839597195,16.780850583733148,0.08815931499333914,25.262425571137676,6.939549951159113,moderate,Dell,478.8359968582836,21
tablet,9.990478066064185,7.521151058594739,0.0,57.90035443135256,8.177252933627035,moderate,Samsung,258.46021378810036,13
refrigerator,6.954796612680615,2.668604414633585,0.1323545110200412,24.31167634409585,2.517712477798464,optimal,Dell,418.0732477556412,28
laptop,9.286758000822928,6.4677729768522765,0.0,42.86858309511129,3.0127943685928233,moderate,Samsung,146.4795877949839,6
refrigerator,7.8315330070770415,5.873222330974871,0.0,15.489654186893151,10.0,optimal,Apple,347.9545295221327,28
smartphone,2.044745579620832,6.582164985122923,1.9453467414027692,77.21839039627677,6.8556769745551795,harsh,Apple,251.1267473854828,55
tablet,4.325205372583055,5.380173487924628,0.06496206019540084,57.12772887540012,7.803103831649478,moderate,Sony,626.021068332047,19
laptop,5.855707730872026,10.85553634651394,0.042601367944576744,57.24379309022998,9.95099407370206,moderate,Apple,482.3027628898643,51
TV,8.605332931787796,5.917902032359058,0.06526318405439963,66.49563387116895,6.693273546316735,optimal,Apple,248.71512225908194,24
laptop,11.783438992315716,7.346353652258554,0.17108175267973635,52.9185174683997,3.8714416835201053,optimal,Samsung,1025.0888187491637,35
TV,4.5475586073383685,1.9280351550932162,0.0,67.23512435252063,10.0,optimal,Dell,875.6896647829341,12
laptop,6.16576829486003,6.848671553917129,0.19370002281330975,29.7999945462439,6.902444666365082,optimal,Apple,480.44151183881115,37
refrigerator,8.39973384506516,2.6789713459668403,2.815387282032588,62.7199650272491,10.0,harsh,Apple,206.29188873082842,8
refrigerator,5.826517475082325,1.9650334020104114,0.6952902877375844,27.920931959516764,3.9640906120956005,moderate,LG,505.3986768717225,53
refrigerator,10.932290333557383,12.844844465838825,0.15385142491795883,39.010254266716366,1.906499995781386,harsh,Samsung,417.134887007019,25
smartphone,1.9566390743624726,11.696537639045484,2.070782626556739,60.981538435768556,5.11790377017359,optimal,Apple,836.4319336122549,17
TV,8.034059746400978,13.887687277199392,0.2211828747358306,75.61556351918136,4.59419927626701,moderate,Apple,210.87043612009347,9
refrigerator,8.004639763308413,10.844844412777407,2.205170317965516,72.31262464564033,2.913220918824531,harsh,Sony,341.0364683980011,17
smartphone,9.456116094941189,15.549233600450986,0.0,35.53187789395815,6.266939994801225,moderate,LG,742.8371434507663,39
TV,6.1861540464689835,2.973201597797925,0.18942149484267737,11.48360755377099,5.476937334976827,optimal,Dell,584.0209530712817,23
laptop,8.67456365521749,1.509674357085589,0.043179078814778886,51.490835400269276,1.4756546128284596,moderate,Samsung,308.70354310351235,6
smartphone,5.252582261281316,2.9419210864773544,0.8374592839573827,46.225185974775286,2.879640217529242,moderate,Dell,609.1648984814927,18
tablet,3.5958261892122323,10.557786202037601,1.8360665186220462,89.50404651319457,6.823890159208768,harsh,Apple,351.0294688922105,21
smartphone,3.158390966521486,5.933864149710926,0.12689439820552442,27.56524435547299,4.095922069653819,harsh,Sony,276.5200957027646,12
smartphone,1.6757934378737307,7.912237973608793,0.0,31.32150601198561,7.6478813623769,moderate,LG,618.201713835583,0
TV,4.675923625455445,19.1299127400159,0.21259683029338966,79.14138776215007,1.8607726537171512,optimal,Samsung,616.9769519602397,2
laptop,6.934465131171191,3.813341185441534,0.07383563306846488,18.91334366288729,7.698674306648223,optimal,LG,347.58582596953164,42
tablet,5.375603711747234,2.527269746762897,0.0,61.40827485974922,3.529553811772572,harsh,LG,262.51585833335037,41
refrigerator,6.593898299920665,16.376685747717886,3.0328258866488245,66.4595774520266,6.639733422124925,moderate,LG,311.1829736515826,41
refrigerator,9.704637052159011,6.705486968257478,1.1374957177278435,26.63827092733904,2.4571495579829015,moderate,Dell,456.546825386613,1
smartphone,4.447540355022913,5.518832934630184,0.05055510318062415,77.86618173681326,2.217849749254692,moderate,LG,193.25309567605922,13
TV,12.0,13.84337218393714,1.8438277680287865,8.292837936425737,2.0020130104237066,moderate,Apple,529.4498681210072,16
TV,8.265728996971717,12.570677108468335,0.07315901204478618,56.93503186348022,6.409981062237841,harsh,Apple,420.1750731872181,56
refrigerator,5.4092228322742955,24.0,0.0,82.63529796387029,3.0294079052552005,optimal,Apple,419.75774132067994,44
tablet,5.341193717323279,10.590940135690648,0.13229870353103476,24.568401111952085,10.0,moderate,Sony,560.3378510598742,9
laptop,2.975610129669451,3.8706480460693538,0.15924709032615567,20.317459468283634,9.049407833346844,moderate,Sony,204.0237320397791,11
tablet,5.922849105338693,3.2216733044460444,0.3414486436715101,24.76358540373499,9.565650497934504,optimal,LG,303.9913624851063,44
laptop,0.0,3.978427128011864,3.04385525127839,71.73059693854637,6.773117294943152,optimal,Samsung,457.5399624860241,53
refrigerator,9.767298525805677,15.58325778443779,0.0,71.52182585365722,9.438285543597917,moderate,Sony,448.9000276247653,50
laptop,0.0,10.971527087177549,0.0,51.65973587694789,7.907860627439285,moderate,Dell,416.70362230402066,53
TV,6.125252920103546,3.133999334565739,1.025499132095138,40.85344701905347,9.75154709995062,optimal,Apple,418.4040612433376,49
smartphone,2.568032996029885,12.720139784107223,0.14063652055815362,72.22028364637879,3.1868079814703614,moderate,LG,245.2358110363252,40
smartphone,3.896464044229071,5.685973346657499,0.0,72.83119197225986,9.597680657838726,moderate,Dell,609.4316634971959,1
refrigerator,4.283544201232367,6.794389568451706,0.0,25.309180039730816,7.652698164535535,harsh,Dell,334.72788326833086,39
TV,11.776878382385831,14.34497810768541,0.11758667704842048,29.17704954716097,5.641680639337373,moderate,Samsung,350.3025991389356,2
tablet,2.690247883588981,7.922547100647645,0.9691317668760339,57.586559951633674,7.9852255885413745,optimal,Apple,381.8372904610289,56
TV,8.742778634382368,17.738327563830698,0.0,36.62207010922043,3.9279427155958277,moderate,Apple,216.08665205328296,36
smartphone,9.481205487802026,1.0990691348603576,0.0,23.79398552950244,2.1265683998081357,moderate,Sony,802.1981995464055,48
smartphone,0.0,15.474013205512332,1.29364470839017,50.349242879708434,3.958525630416441,optimal,Sony,247.90452358279023,24
TV,4.153941699715698,8.331498760363711,1.1016617502265051,53.97322654543933,8.72922901631296,optimal,Dell,437.2552971898944,55
TV,10.453377278477099,13.854553787968381,0.0,82.25888198175147,4.500886334221918,optimal,Dell,207.75747977973526,33
smartphone,2.0556796478416395,1.102209809680193,0.13876222668804195,49.727051128719935,6.775046637425139,moderate,Dell,254.86182921330362,51
tablet,9.594828109933909,2.4610313768026733,0.0,52.68873941505286,9.80216742488579,harsh,Apple,676.8080406046785,33
refrigerator,5.9464002557967435,13.55437401606867,2.988223111465803,71.29692300354866,5.764197706317878,moderate,Dell,277.2002239115153,22
refrigerator,5.816708011296955,2.0155025388588745,0.0,49.83365654129122,6.595934210521194,moderate,Apple,413.96023630737284,33
TV,6.208474838158901,4.621842010981362,1.3376604778926977,72.25858495042657,1.787915749722932,harsh,Sony,451.76137361620977,5
refrigerator,7.02771549459437,6.70350891706716,1.8005375708036702,23.042964044236697,2.83767479029158,harsh,Samsung,716.8813468958422,6
smartphone,3.1330854459172706,11.271241995839663,0.0,28.291562845830757,9.686154349128635,moderate,Sony,388.199513338079,52
smartphone,5.218741400542384,13.320576880999594,0.9001431876157259,68.61694920967918,3.6460974075794437,moderate,Apple,249.75572203663737,28
TV,7.111795241940634,8.981906341856714,0.061668742688922876,39.466868544467886,2.5779381720837313,harsh,Apple,134.51436637155555,54
TV,6.530657518290025,17.678999210950522,0.10106024095999556,55.878380917550636,5.128519185362275,moderate,Sony,144.32250256079917,23
TV,7.0476766876334,9.7874116706119,0.22504989827688107,79.06667403588533,9.927046960047448,moderate,Sony,781.4568070067075,3
tablet,3.8439388675533497,4.9370398660972885,1.090861680364048,18.978817381015745,5.712349505078588,harsh,Apple,485.20832602594174,36
refrigerator,7.896897629349901,12.772964451495865,1.8789323541103766,45.9006555105285,6.197823853340552,moderate,LG,1014.1871215585036,24
TV,6.379427026465124,4.870911559147725,0.9789531579452558,56.39035798972243,3.3952869636686143,moderate,Sony,504.9411082896055,42
laptop,1.2578998449782315,9.29056042728624,0.7871591190249487,22.862320192294717,6.192971211867265,moderate,Dell,435.8911534370468,49
laptop,4.405885449099065,5.505370797120952,0.032870925903481826,68.9035289799028,5.738923634147449,moderate,Sony,206.38694294024648,2
smartphone,3.3134864390741843,0.8198807296749183,0.0,75.5543599393723,9.27675926133861,moderate,Samsung,281.98938919404054,19
refrigerator,3.27486572108794,10.387358213894824,0.06693346738514358,46.669451073641085,5.533697577621676,optimal,Apple,825.2272477809535,49
TV,4.5705596086457065,6.506055993401504,1.1312017333841433,25.966062590003318,1.9832991764354546,harsh,Samsung,529.4607171139965,52
laptop,7.840415810075337,2.7894414023233676,0.971302624165297,28.35955062312015,2.0241297648236265,moderate,Samsung,255.2335509313012,3
refrigerator,4.119623251319826,24.0,1.054227877005895,45.903233437666515,1.8453827238661997,harsh,LG,1260.5189655726726,31
smartphone,6.6751736557738175,10.716750607592575,0.03717209373605992,47.63843100255102,9.823784190953521,moderate,Sony,550.5635605630682,60
tablet,6.183487703552745,10.1387639429682,0.015040097470969793,44.05629208696669,7.633941354151213,harsh,Dell,366.58385086669375,22
refrigerator,3.6628427870799287,1.1343117537923193,0.0,32.63609257891378,4.235057978205422,harsh,Sony,576.6468228198364,41
refrigerator,4.965554607998115,5.164888301747452,0.0,41.785832323552846,9.829719475804112,optimal,Apple,278.4390833037606,52
tablet,8.594547669896743,5.957316458735928,0.08101615839481477,71.21826279167671,2.7719418253076773,harsh,Sony,314.6308904665503,14
refrigerator,6.4494189208232555,7.459215598435137,0.0,45.07444516450614,2.8697069048474715,optimal,LG,817.0394600933693,14
smartphone,7.646483584203166,2.909749073573765,2.81185192012276,56.50228024807916,6.840621006609342,harsh,Dell,266.08301668186783,1
smartphone,9.81748963172334,5.12470454075733,0.0,15.349499144897848,6.5618146343982655,moderate,Apple,502.84080652450484,12
tablet,7.3048111625342305,5.386182665390186,0.0,42.24873105477678,6.557874858165302,moderate,Apple,283.85637881974657,44
TV,0.23793339934403335,5.482166034249496,2.1109650921748897,61.2460997516272,3.2465477138494525,harsh,Samsung,202.20350662670688,29
laptop,6.811793148346961,4.992088364231687,0.15060477965384658,82.33747306950083,7.658806971093819,moderate,Apple,229.112953839547,58
TV,4.145665704979278,18.682519601138235,0.19933375579761042,71.67496360441427,10.0,moderate,LG,545.4263056483828,11
refrigerator,11.430907830012487,10.725266743776487,0.08551103943624234,79.8596403147891,3.937901815128515,optimal,Samsung,631.3544668413368,14
laptop,7.197808222842527,2.6883790495953686,0.02988042029446625,15.449674136963374,1.7960473107356805,optimal,Sony,677.1508643896851,12
tablet,4.207685107582361,8.104822415073995,1.1412196192713993,57.61082107303913,3.6157384807859323,moderate,Dell,741.7070381542732,49
tablet,7.699535788323568,2.6979939468646865,0.029000032675136133,86.36776289425185,6.8107474746005385,moderate,Dell,214.88546776599316,0
laptop,6.2723727089013215,7.504253609908513,0.1450834615886031,32.510509028358456,7.495715030441942,optimal,Apple,441.44052135000163,39
smartphone,0.8461280588405788,4.823668569826256,1.1851419173742308,67.41124123714215,10.0,optimal,Dell,512.4810980134263,29
laptop,8.589182343758141,7.833612099409155,0.9732431920898603,64.87295290501503,3.8946422370020803,harsh,Sony,183.06489541607647,52
refrigerator,4.783380257798765,6.245537222326914,0.0,49.801584890472895,10.0,moderate,Dell,545.8205666060077,6
smartphone,10.261854878322024,1.2089536968271737,0.07452561939771933,12.881916378542574,8.20510875479266,harsh,Samsung,742.0401380740817,6
tablet,5.62670764756857,7.7852762059504546,0.8631934272226506,57.454285351935354,3.489062061708635,optimal,Apple,903.0608065666976,15
laptop,10.317880451506408,4.584285001957507,0.03545923616795559,80.40000892817046,6.293740567470162,moderate,LG,201.42691804536602,46
TV,7.274694449717446,8.648450781562625,0.047186048759419334,48.1123616235015,2.95600967139548,moderate,Dell,634.2491059995342,16
TV,8.92237010788779,9.956034013540007,1.041289704957754,32.622822039958976,9.704547871872279,optimal,Dell,171.67253861970758,11
refrigerator,4.524541528551509,2.7481369890574654,0.1978230945875125,77.80295602402835,7.8955555633524455,optimal,Apple,304.5240474819825,34
TV,7.059018541639485,6.1057940358436245,0.1899656534536706,48.07363449579772,8.59476193851139,moderate,Samsung,505.2596622292311,14
